"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Declaração à imprensa do Ministro Mauro Vieira por ocasião da reunião de ministros das Relações Exteriores do G20 – Rio de Janeiro, 22 de fevereiro","22/02/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-chanceleres-do-g20-2013-briefing-a-imprensa","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Boa tarde a todas e a todos, vou falar algumas palavras e fazer um breve resumo após o encerramento dos nossos dois dias de trabalho. Acabamos de concluir a primeira reunião - uma importante reunião - de Ministros das Relações Exteriores do G20. Eu queria dizer que essa foi a primeira e que nor... | Todos concordaram quanto ao fato de que as principais instituições multilaterais – ONU, Organização Mundial do Comércio, Banco Mundial e Fundo Monetário Internacional, entre outras – precisam de reforma para se adaptarem aos desafios do mundo atual. | Quanto à ONU, houve consenso quanto à essencialidade da organização para a paz e a segurança e para a promoção do desenvolvimento sustentável. Por isso, todos mencionaram a necessidade de se conferir impulso às discussões sobre reforma da organização, em especial do seu Conselho de Segur..."
"Ato assinado por ocasião da visita do Emir de Dubai, Vice-Presidente, Primeiro-Ministro e Ministro da Defesa dos Emirados Árabes Unidos, Xeque Mohammed bin Rashid al-Maktoum - Brasília, 22 de abril de 2014","22/04/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-assinado-por-ocasiao-da-visita-do-emir-de-dubai-vice-presidente-primeiro-ministro-e-ministro-da-defesa-dos-emirados-arabes-unidos-xeque-mohammed-bin-rashid-al-maktoum-brasilia-22-de-abril-de-2014","A nota aborda governança multissetorial, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Em fé do que, os representantes das Partes, devidamente autorizados por seus respectivos Governos, firmaram o presente Acordo. | ACORDO ENTRE O GOVERNO DA REPÚBLICA FEDERATIVA DO BRASIL E O GOVERNO DOS EMIRADOS ÁRABES UNIDOS REFERENTE À COOPERAÇÃO NO CAMPO DA DEFESA | Aspirando desenvolver e fortalecer as relações bilaterais existentes entre as Partes, por intermédio da cooperação em defesa, bem como do incentivo a atividades entre os dois países com base no interesse mútuo,"
"Reunião sobre os indicadores globais de Desenvolvimento Sustentável para monitoramento da Agenda 2030 - Brasília, 26 de abril de 2016","22/04/2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-sobre-os-indicadores-globais-de-desenvolvimento-sustentavel-para-monitoramento-da-agenda-2030-brasilia-26-de-abril-de-2016","A nota aborda multilateralismo e ONU, governança multissetorial e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Será realizada no dia 26 de abril corrente, no auditório do Instituto Rio Branco do Ministério das Relações Exteriores, reunião sobre os indicadores globais para acompanhamento dos Objetivos de Desenvolvimento Sustentável (ODS). O evento contará com a presença da Dra. Wasmália Bivar, Presidente do I... | A implementação dos 17 ODS exigirá um sólido arcabouço de indicadores para apoiar o planejamento de políticas públicas por todas as esferas e níveis governamentais, para permitir o acompanhamento de seu progresso e para garantir transparência e participação de todos os atores, incluindo o setor priv... | Haverá coletiva de imprensa, também no auditório do Instituto Rio Branco, às 09h00 do dia 26 de abril. Durante a reunião, representantes do Governo brasileiro e das Nações Unidas discutirão: (i) a participação brasileira no processo de construção dos indicadores para acompanhamento dos ODS; e (ii) a..."
"Assinatura do Acordo de Paris sob a Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC)","22/04/2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-do-acordo-de-paris-sob-a-convencao-quadro-das-nacoes-unidas-sobre-mudanca-do-clima-unfccc","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Video: RadioONU | O Acordo, concluído em dezembro de 2015 na Conferência do Clima de Paris (COP-21), oferece resposta global ao desafio da mudança do clima, com o propósito de evitar o aumento da temperatura média global a níveis perigosos. O Acordo estabelece marco justo, ambicioso, equilibrado e duradouro, no âmbit... | Com a assinatura, o Governo brasileiro reafirma seu compromisso com o Acordo e iniciará imediatamente o processo doméstico para sua pronta ratificação, de modo a contribuir para sua entrada em vigor internacional."
"Visita do Ministro das Relações Exteriores ao Reino Unido - Londres, 4 e 5 de fevereiro de 2013","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-ao-reino-unido-londres-4-e-5-de-fevereiro-de-2013","A nota aborda direitos humanos online, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Dando continuidade ao Diálogo Estratégico Brasil-Reino Unido, estabelecido em 2012, os Ministros Patriota e Hague tratarão de questões da agenda de paz e segurança internacionais, desenvolvimento sustentável, segurança alimentar e direitos humanos. Também serão examinadas as perspectivas para intens... | Building on the Brazil-UK Strategic Dialogue, established in 2012, Minister Patriota and Secretary of State Hague will address issues on the agenda of international peace and security, sustainable development, food security and human rights. The prospects for enhancing the flow of bilateral trade an... | O Ministro das Relações Exteriores, Antonio de Aguiar Patriota, realizará visita de trabalho ao Reino Unido entre 4 e 5 de fevereiro. Em Londres, se reunirá com o Secretário de Estado dos Negócios Estrangeiros e da Comunidade Britânica, William Hague, e com a Secretária de Estado para o Desenvolvime..."
"Participação do Ministro Antonio de Aguiar Patriota na  49ª Conferência de Segurança de Munique","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-antonio-de-aguiar-patriota-na-49-conferencia-de-seguranca-de-munique","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Criada em 1962, a Conferência de Segurança de Munique se tornou um dos principais ambientes de reflexão sobre os desafios da agenda de paz e segurança internacionais. A 49ª edição da Conferência também contará com sessões dedicadas a temas como a responsabilidade de proteger e a questão nuclear iran... | El Ministro de Relaciones Exteriores, Antonio de Aguiar Patriota, participará de la 49ª Conferencia de Seguridad de Múnich, que será realizada entre los días 1º y 3 de febrero. El Canciller participará del panel dedicado al tema ""Potencias Emergentes y Gobernanza Global"". Creada en 1962, la Conferen... | In Munich, Minister Patriota will also hold bilateral meetings with senior officials from Azerbaijan, Canada, Georgia, Germany and Ukraine, as well as meet with the Joint Arab League-United Nations Special Representative for Syria, Lakhdar Brahimi."
"VI Cúpula Brasil–União Europeia - Brasília, 24 de janeiro de 2013","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013","A nota aborda direitos humanos online, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Serão avaliados, também, os avanços obtidos no âmbito da Parceria Estratégica Brasil–União Europeia, estabelecida em 2007. Os Presidentes examinarão as iniciativas para aprofundar a cooperação bilateral em áreas como educação, ciência, tecnologia, inovação e direitos humanos. Os países-membros da Un... | Em 24 de janeiro será realizada, em Brasília, a VI Cúpula Brasil–União Europeia, ocasião em que a Presidenta da República, Dilma Rousseff, receberá o Presidente do Conselho Europeu, Herman Van Rompuy, e o Presidente da Comissão Europeia, José Manuel Durão Barroso. | Tomada em conjunto, a União Europeia é o principal parceiro comercial do Brasil, ao passo que o Brasil é o nono maior parceiro comercial do bloco. Em 2012, a corrente de comércio bilateral atingiu US$ 96,6 bilhões. Os países-membros da União Europeia investiram cerca de US$ 36 bilhões no País em 201..."
"Situação na Síria","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-na-siria-2","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","A violência na Síria compromete o futuro do país. O Governo brasileiro conclama o Secretário-Geral das Nações Unidas, o Conselho de Segurança das Nações Unidas e toda a comunidade internacional a redobrar seus esforços diplomáticos com vistas a por fim à violência na Síria por meio de uma solução re... | Violence in Syria jeopardizes the future of the country. The Brazilian government urges the Secretary-General of the United Nations, the Security Council of the United Nations and the entire international community to redouble their diplomatic efforts in order to end the violence in Syria through a ... | Ao condenar veementemente esse ataque, o Brasil se associa às manifestações do Secretário-Geral das Nações Unidas e da Diretora-Geral da Organização das Nações Unidas para a Educação, a Ciência e a Cultura (UNESCO)."
"Declaração sobre a situação na República Democrática do Congo aprovada na VII Reunião Ministerial da Zona de Paz e Cooperação do Atlântico Sul (ZOPACAS)","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-sobre-a-situacao-na-republica-democratica-do-congo-aprovada-na-vii-reuniao-ministerial-da-zona-de-paz-e-cooperacao-do-atlantico-sul-zopacas","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","We, the Heads of Delegation of the Members States of the Zone of Peace of Cooperation of the South Atlantic, meeting on 15th and 16th January 2013, in Montevideo, strongly welcome the commitment of the Members of the Zone to fully observe and promote the principles and objectives of the Charter of t... | The Members of the Zone commend the active steps taken by the United Nations Organization Stabilization Mission in the DRC to implement its mandate and encourage its continuation. In this regard, they welcomed the contribution by Member States of the Zone, particularly Uruguay, in the UN peacekeepin... | We reaffirm the fundamental role of diplomacy with a view to preventing conflicts, as well as to maintain and consolidate peace and security in the world;"
"Declaração sobre a situação na Guiné-Bissau aprovada na VII Reunião Ministerial da Zona de Paz e Cooperação do Atlântico Sul (ZOPACAS)","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-sobre-a-situacao-na-guine-bissau-aprovada-na-vii-reuniao-ministerial-da-zona-de-paz-e-cooperacao-do-atlantico-sul-zopacas","A nota aborda direitos humanos online, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","They regretted the severe socioeconomic hardships endured by the citizens of Guinea-Bissau and reiterated the need for the urgent restoration of constitutional order, with respect for political freedoms, human rights, and for developing a comprehensive strategy of stabilization of the country, inclu... | Gathered in Montevideo on 15th and 16th January 2013, the Heads of Delegation to the Seventh Ministerial Meeting of the Member States of the Zone of Peace and Cooperation of the South Atlantic reviewed the situation in Guinea-Bissau and, in line with the UNSC press statement of 13th December 2012, e... | The Heads of Delegation expressed appreciation for the sustainable efforts made by the African Union, ECOWAS and the CPLP and recall, in accordance with UNSC Resolution 2048, the need for all relevant players to actively and closely cooperate and coordinate towards overcoming current challenges."
"Declaração conjunta por ocasião da visita ao Brasil do Primeiro-Ministro da Nova Zelândia, John Key - Brasília, 11 de março de 2013","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-ao-brasil-do-primeiro-ministro-da-nova-zelandia-john-key-brasilia-11-de-marco-de-2013","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Agenda regional e multilateral | 4. President Rousseff and Prime Minister Key also recognized the important role of high-level political dialogue in the promotion of bilateral cooperation and agreed to intensify dialogue through increased contact and visits by their ministers and senior officials, to discuss key issues of mutual in... | Regional and multilateral agenda"
"Participação do Ministro das Relações Exteriores, Antonio de Aguiar Patriota, no V Fórum Global da Aliança das Civilizações das Nações Unidas - Viena, 27 de fevereiro de 2013","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-das-relacoes-exteriores-antonio-de-aguiar-patriota-no-v-forum-global-da-alianca-das-civilizacoes-das-nacoes-unidas-viena-27-de-fevereiro-de-2013","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Minister Antonio de Aguiar Patriota will participate in the Fifth Global Forum of the United Nations Alliance of Civilizations in Vienna on February 27. Launched in 2005, the Alliance of Civilizations seeks to promote tolerance and dialogue among peoples and respect for diversity of cultures, belief... | O Ministro Antonio de Aguiar Patriota participará, em Viena, em 27 de fevereiro, do V Fórum Global da Aliança das Civilizações das Nações Unidas. Lançada em 2005, a Aliança das Civilizações busca promover tolerância e diálogo entre os povos e respeito à diversidade de culturas, crenças e línguas, co... | O V Fórum terá como tema ""Promovendo a Liderança Responsável em Diversidade e Diálogo"", buscando identificar formas de avançar em: a) promoção e proteção do direito à liberdade religiosa em ambiente de pluralismo religioso; b) contribuição de maior pluralismo de mídia e diversidade de conteúdos no e..."
"Participação no Segmento de Alto Nível da 22ª Sessão Ordinária do Conselho de Direitos Humanos da ONU","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-no-segmento-de-alto-nivel-da-22-sessao-ordinaria-do-conselho-de-direitos-humanos-da-onu","A nota aborda multilateralismo e ONU, direitos humanos online e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Minister Antonio de Aguiar Patriota will participate in the High-Level Segment of the Twenty-Second Regular Session of the United Nations Human Rights Council in Geneva on February 25-26. Created in 2006, the Council is responsible for strengthening the promotion and protection of human rights, and ... | O Ministro Antonio de Aguiar Patriota participará, em Genebra, nos dias 25 e 26 de fevereiro, do Segmento de Alto Nível da 22ª Sessão Ordinária do Conselho de Direitos Humanos das Nações Unidas. Criado em 2006, o Conselho é responsável pelo fortalecimento da promoção e da proteção e pelo tratamento ... | The High-Level Segment of the Human Rights Council takes place annually during the first week of the first regular session of the HRC. This year, besides the General Debate, High-Level panels on the Twentieth Anniversary of the Vienna Declaration and Program of Action, as well as on the empowerment ..."
"Intervenção do Ministro das Relações Exteriores no Debate do Conselho de Segurança das Nações Unidas sobre Proteção de Civis em Conflitos Armados","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/intervencao-do-ministro-das-relacoes-exteriores-no-debate-do-conselho-de-seguranca-das-nacoes-unidas-sobre-protecao-de-civis-em-conflitos-armados","A nota aborda multilateralismo e ONU, direitos humanos online e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Civilians ought to be equally protected against threats of violence, be it in Homs or in Gaza; in Khandahar or in Timbuktu. And multilateral efforts should comply with International Human Rights Law and International Humanitarian Law, including in the context of the fight against terrorism. | We welcome the increased participation of regional organizations, such as the African Union, in efforts towards mediation and conflict-resolution in coordination with multilateral efforts, in accordance with relevant provisions of the Charter. | But at the same time we must recognize that coordination between the regional and the multilateral has not always been satisfactory and that improved governance will be required to effectively deal with situations of instability in which civilians are placed at risk."
"Resolução da Assembleia Geral das Nações Unidas sobre a Situação na Síria - Explicação do voto brasileiro","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucao-da-assembleia-geral-das-nacoes-unidas-sobre-a-situacao-na-siria-explicacao-do-voto-brasileiro","A nota aborda multilateralismo e ONU, direitos humanos online e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Mr. President,	The human tragedy that marks the present situation in Syria is of the utmost concern to Brazil. We reiterate our unequivocal condemnation of all violence. All parties, most particularly the Government of Syria, must fulfill their obligation to abide by international human rights and h... | Senhor Presidente,	 A tragédia humana que marca a presente situação na Síria é motivo de profunda preocupação para o Brasil. Reiteramos nossa condenação inequívoca de toda violência. Todas as partes, e em particular o Governo da Síria, devem cumprir sua obrigação de respeitar os direitos humanos e o... | Senhor Presidente,	No decorrer das negociações, o Brasil, juntamente com outros países da nossa região, contatou os autores do projeto, para transmitir suas preocupações com vários de seus aspectos. Infelizmente, o texto ainda está aquém do que consideramos necessário para uma mensagem da Assembleia..."
"Participação do Ministro Patriota, na XII Reunião de Ministros das Relações Exteriores da OTCA - Organização do Tratado de Cooperação Amazônica","22/05/2014","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-patriota-na-xii-reuniao-de-ministros-das-relacoes-exteriores-da-otca-organizacao-do-tratado-de-cooperacao-amazonica","A nota aborda cooperação internacional em foros, inteligência artificial e disputa do domínio .amazon/ICANN, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","O Ministro Antonio de Aguiar Patriota participará, em El Coca, no dia 3 de maio, da XII Reunião de Ministros das Relações Exteriores da Organização do Tratado de Cooperação Amazônica (OTCA). | Na reunião, deverão ser apresentados os avanços na execução das atividades previstas na Nova Agenda Estratégica de Cooperação Amazônica (2011-2020) e realizadas desde a Reunião de Ministros de novembro de 2011, em Manaus. Entre as principais iniciativas desenvolvidas, encontra-se a intensificação do... | Com território de 6,5 milhões de km², a Amazônia é habitada por aproximadamente 38 milhões de pessoas. A Bacia Amazônica contém cerca de 20% da água doce da superfície do planeta."
"Comunicado Conjunto Presidencial – Visita de Estado do Presidente do Uruguai, Tabaré Vázquez – Brasília, 21 de maio de 2015","22/05/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-presidencial-visita-de-estado-do-presidente-do-uruguai-tabare-vazquez-brasilia-21-de-maio-de-2015","A nota aborda governança multissetorial, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Os dois mandatários reafirmaram o compromisso de seus Governos com o processo de integração regional do MERCOSUL e com o objetivo de avançar na vigência do livre comércio intra-zona. | A Presidenta Dilma Rousseff ressaltou o importante papel que o Uruguai tem desempenhado na Presidência Pro Tempore da UNASUL. Os mandatários reconheceram o papel central da UNASUL para a paz e para a democracia na região e destacaram a importância da próxima Cúpula de Chefes de Estado e Governo do b... | O Presidente da República Oriental do Uruguai, Tabaré Vázquez, realizou, no dia 21 de maio de 2015, Visita de Estado ao Brasil, atendendo ao convite que a Presidenta da República Federativa do Brasil, Dilma Rousseff, lhe havia transmitido por ocasião de sua última visita a Montevidéu, para participa..."
"Falecimento do jornalista Alberto Dines","22/05/2018","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-do-jornalista-alberto-dines","A nota aborda direitos humanos online, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Recebi com grande consternação a notícia do falecimento do jornalista Alberto Dines. Prócer da liberdade de expressão no Brasil, inclusive durante a longa noite do regime de exceção, Dines foi e seguirá sendo uma referência para todos que lutam pelas causas da democracia e de uma imprensa livre e de... | Em suas sete décadas de atividade profissional, em que atuou com destaque em alguns dos principais jornais do país, Dines, condecorado recentemente com a Ordem do Rio Branco, foi, acima de tudo, um jornalista de ofício, zeloso da ética e profundamente devotado ao aperfeiçoamento da profissão no Bras... | O Observatório da Imprensa, que fundou e conduziu ao longo de mais de vinte anos, é referência obrigatória e fonte indispensável de informações para aqueles que acompanham a política brasileira. Com sua visão crítica e autônoma, ajudou a aprimorar o trabalho fundamental que realiza a imprensa numa s..."
"Visita ao Brasil do Presidente do Benim, Patrice Talon - 23 a 25 de maio de 2024","22/05/2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-do-benim-patrice-talon-23-a-25-de-maio-de-2024","A nota aborda multilateralismo e ONU, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","No contexto da presidência brasileira do G20, os dois chefes de Estado tencionam dialogar sobre iniciativas de combate à fome e à pobreza, mudança do clima, à luz da COP30 em Belém (2025), e reforma da governança internacional, incluindo a ONU. | O Presidente Luiz Inácio Lula da Silva receberá, em 23 de maio, o Presidente da República do Benim, Patrice Talon, que realizará visita oficial ao Brasil, acompanhado dos ministros de Negócios Estrangeiros, Olushegun Bakari; da Economia e Finanças, Romuald Wadagni; e da Agricultura, Pecuária ... | Na ocasião, será realizada reunião de trabalho e cerimônia de assinatura de atos. Durante a reunião, será analisado o estado da relação bilateral, em que se destaca a pauta significativa de cooperação técnica, e deverão ser discutidas formas de intensificar a parceria em áreas como agri..."
"Declaração política de Argentina, Brasil, Paraguai e Uruguai perante o Conselho de Direitos Humanos da ONU sobre a incompatibilidade entre a pena de morte e os Direitos Humanos – Genebra, 22 de junho de 2015","22/06/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-politica-de-argentina-brasil-paraguai-e-uruguai-perante-a-comissao-de-direitos-humanos-da-onu-sobre-a-incompatibilidade-entre-a-pena-de-morte-e-os-direitos-humanos","A nota aborda multilateralismo e ONU, direitos humanos online e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Em nome de Argentina, Brasil, Paraguai e Uruguai, a Representante Permanente do Brasil junto ao Conselho de Direitos Humanos das Nações Unidas, Embaixadora Regina Maria Cordeiro Dunlop, proferiu Declaração Política, hoje, 22 de junho, no âmbito da 29ª Sessão do Conselho de Direitos Humanos das Naçõe... | Tenho a honra de fazer esta intervenção em nome de Argentina, Brasil, Paraguai e Uruguai. A pena de morte é uma flagrante violação dos direitos humanos e é incompatível com os princípios do tratamento humanitário e do devido processo legal. A pena de morte é cruel, desumana e degradante. | A Declaração Universal dos Direitos Humanos afirma que todos os seres humanos nascem livres e iguais em dignidade e em direitos. O direito a ser tratado com dignidade impõe um dever sobre o Estado de tratar todos de forma humana e não cruel. Cada violação da dignidade humana não afeta apenas o indiv..."
"Eleição de Flavia Piovesan como membro da Comissão Interamericana de Direitos Humanos (CIDH)","22/06/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-de-flavia-piovesan-como-membro-da-comissao-interamericana-de-direitos-humanos-cidh","A nota aborda multilateralismo e ONU, direitos humanos online e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Doutora em Direito Constitucional, especialista no tema dos direitos humanos, com reconhecido saber nessa matéria, a Dra. Flavia Piovesan é professora da Pontifícia Universidade Católica de São Paulo, procuradora do Estado de São Paulo, e tem atuado em matéria de direitos humanos em Organismos Inter... | Hoje, 21/06, a jurista brasileira Flavia Piovesan foi eleita membro da Comissão Interamericana de Direitos Humanos (CIDH), para mandato de quatro anos (2018-2021), em eleições realizadas no âmbito da 47ª Assembleia Geral da Organização dos Estados Americanos (OEA), em Cancun, México. | O resultado da eleição traduz e confirma o continuado compromisso do Brasil com a promoção e a proteção dos direitos humanos no âmbito do sistema interamericano e reflete o reconhecimento internacional da contribuição positiva e constante do Brasil para os trabalhos da OEA e, em particular, da CIDH,..."
"Declaração Conjunta – Brasil-Turquia: Uma Perspectiva Estratégica para uma Parceria Dinâmica","22/08/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-brasil-turquia-uma-perspectiva-estrategica-para-uma-parceria-dinamica","A nota aborda direitos humanos online, cooperação internacional em foros e inteligência artificial, temas centrais da pesquisa sobre posicionamento do MRE na governança global digital. Contém informações qualitativas sobre posicionamentos, ações ou articulações do Ministério em foros internacionais e políticas domésticas correlatas. Trechos relevantes demonstram a atuação concreta do MRE nesses temas.","Além disso, essa parceria dinâmica está igualmente baseada num compromisso com os valores compartilhados da democracia, respeito pelos direitos humanos e liberdades fundamentaıs, o Estado de Direito e a justiça social, bem como com a responsabilidade ambiental. | Diante desse quadro, as relações em rápido crescimento e a estreita cooperação entre Brasil e Turquia estão tornando-se mais relevantes tanto no âmbito bilateral quanto global. | -Consultas políticas no nível ministerial e nos encontros da “Comissão de Cooperação de Alto Nível”: expandiram e intensificaram significativamente a freqüência do diálogo político."
